customer_id,baby_and_kids_spend,beauty_and_personal_care_spend,books_and_stationery_spend,electronics_and_accessories_spend,fashion_and_apparel_spend,fitness_and_health_spend,footwear_spend,grocery_and_fmcg_spend,home_and_kitchen_spend,home_furnishing_spend,baby_and_kids_pct,beauty_and_personal_care_pct,books_and_stationery_pct,electronics_and_accessories_pct,fashion_and_apparel_pct,fitness_and_health_pct,footwear_pct,grocery_and_fmcg_pct,home_and_kitchen_pct,home_furnishing_pct
NRVAL,0,0,0,0,0,0,14592,0,0,1999,0.0,0.0,0.0,0.0,0.0,0.0,87.95129889699234,0.0,0.0,12.048701103007655
3PNDM,0,0,0,0,1899,0,11195,0,0,0,0.0,0.0,0.0,0.0,14.502825721704598,0.0,85.4971742782954,0.0,0.0,0.0
MP0F8,0,0,0,1499,0,0,0,0,11295,0,0.0,0.0,0.0,11.716429576363922,0.0,0.0,0.0,0.0,88.28357042363608,0.0
21OZ3,999,0,0,40943,0,0,1499,0,0,0,2.2996708178909326,0.0,0.0,94.24967196887732,0.0,0.0,3.45065721323174,0.0,0.0,0.0
2SZ1S,0,0,0,0,0,0,18392,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
JESY8,0,0,0,0,1899,0,0,0,7895,0,0.0,0.0,0.0,0.0,19.389422095160302,0.0,0.0,0.0,80.6105779048397,0.0
VJ7H9,0,999,0,0,0,0,0,0,13094,4498,0.0,5.37356785541391,0.0,0.0,0.0,0.0,0.0,0.0,70.43192942821796,24.194502716368135
6Z0XA,0,399,2445,0,2499,0,1999,0,0,0,0.0,5.4344865159357125,33.30155271043312,0.0,34.03704712612367,0.0,27.226913647507487,0.0,0.0,0.0
PWUJY,499,3496,0,0,0,0,0,0,0,799,10.408844388819357,72.92448894451398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
SQ82R,0,0,0,449,0,6196,0,0,1499,0,0.0,0.0,0.0,5.513261296660118,0.0,76.08055009823183,0.0,0.0,18.406188605108053,0.0
VG6NF,0,0,0,0,11292,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
6HIW9,0,0,0,0,0,799,12795,50,10999,0,0.0,0.0,0.0,0.0,0.0,3.2423000446374224,51.92143813659052,0.20289737450797388,44.63336444426409,0.0
SNL95,10643,0,0,0,0,0,0,30,0,0,99.71891689309473,0.0,0.0,0.0,0.0,0.0,0.0,0.281083106905275,0.0,0.0
W7EX2,0,399,599,0,0,0,16292,0,0,0,0.0,2.307692307692308,3.4644303065355695,0.0,0.0,0.0,94.22787738577212,0.0,0.0,0.0
BGJKO,0,0,0,0,8493,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
HFZY7,0,0,0,14242,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
E2YRM,0,0,2792,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4OGZ4,0,0,0,0,0,0,16194,0,1799,2499,0.0,0.0,0.0,0.0,0.0,0.0,79.02596135077104,0.0,8.779035721257076,12.195002927971892
I4568,1998,0,1247,0,0,0,0,0,0,0,61.571648690292754,0.0,38.428351309707246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVTAI,0,0,3492,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V1ZXA,0,0,0,8295,0,999,0,0,10999,0,0.0,0.0,0.0,40.876164194549844,0.0,4.922879810772188,0.0,0.0,54.20095599467797,0.0
F4KA1,9245,0,0,0,0,0,0,0,0,1299,87.68019726858877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31980273141123
J54UQ,0,0,199,0,0,14999,0,171,0,0,0.0,0.0,1.2948142364499968,0.0,0.0,97.59255644479147,0.0,1.1126293187585399,0.0,0.0
1THH7,0,0,0,5746,0,0,0,130,0,899,0.0,0.0,0.0,84.81180811808117,0.0,0.0,0.0,1.918819188191882,0.0,13.269372693726938
85KOE,0,0,0,0,0,0,15293,0,3498,0,0.0,0.0,0.0,0.0,0.0,0.0,81.38470544409557,0.0,18.61529455590442,0.0
GGISO,0,0,0,0,0,0,0,0,0,5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
HVS0S,0,0,0,16941,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
WI3IC,0,0,150,0,0,0,15892,0,1999,0,0.0,0.0,0.8314394989191287,0.0,0.0,0.0,88.08824344548528,0.0,11.080317055595588,0.0
NM8KB,0,6142,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JVFL6,0,0,0,449,6794,0,1299,0,0,1499,0.0,0.0,0.0,4.471666168708296,67.66258340802709,0.0,12.936958470271886,0.0,0.0,14.928791952992729
H5LYS,0,0,0,11244,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
12RVR,0,0,0,18490,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
BEQDQ,0,0,0,0,0,0,399,0,0,14593,0.0,0.0,0.0,0.0,0.0,0.0,2.661419423692636,0.0,0.0,97.33858057630736
UK2ZZ,5999,0,199,0,0,0,0,435,0,0,90.4417307402382,0.0,3.000150761344791,0.0,0.0,0.0,0.0,6.558118498417007,0.0,0.0
0TOQQ,0,0,0,0,0,0,0,0,12692,1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.58539783313782,12.41460216686219
XG351,0,6293,0,0,0,0,0,0,2499,0,0.0,71.57643312101911,0.0,0.0,0.0,0.0,0.0,0.0,28.423566878980893,0.0
DIF3Q,1499,0,0,53493,0,0,0,0,2499,3999,2.437794763376159,0.0,0.0,86.99463327370303,0.0,0.0,0.0,0.0,4.064075459424297,6.503496503496503
5M22O,0,0,0,0,0,0,14893,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
14ZHZ,0,0,0,0,0,21691,0,28,0,0,0.0,0.0,0.0,0.0,0.0,99.87108062065472,0.0,0.12891937934527373,0.0,0.0
TWUSE,0,0,0,6498,6692,0,0,0,0,0,0.0,0.0,0.0,49.26459438968916,50.73540561031085,0.0,0.0,0.0,0.0,0.0
ELSNB,0,0,0,0,0,0,9995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
OSVSG,0,0,0,37495,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
9WD9N,0,498,0,0,0,8093,0,0,0,0,0.0,5.796764055406821,0.0,0.0,0.0,94.20323594459317,0.0,0.0,0.0,0.0
315FY,0,0,0,1499,0,0,11496,0,0,0,0.0,0.0,0.0,11.535205848403232,0.0,0.0,88.46479415159678,0.0,0.0,0.0
BSJIE,0,0,0,0,0,0,799,0,0,4996,0.0,0.0,0.0,0.0,0.0,0.0,13.787748058671268,0.0,0.0,86.21225194132873
BM6TS,0,0,0,0,0,0,0,397,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
CR555,0,0,0,0,0,25793,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
IDXF6,0,299,0,0,0,0,0,28,0,3497,0.0,7.819037656903766,0.0,0.0,0.0,0.0,0.0,0.7322175732217573,0.0,91.44874476987448
V58H4,0,0,1299,0,0,0,0,0,8296,0,0.0,0.0,13.538301198540905,0.0,0.0,0.0,0.0,0.0,86.4616988014591,0.0
O5OE1,0,0,0,0,0,42590,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
5J10V,0,0,799,8496,2499,899,0,0,0,0,0.0,0.0,6.294808161979043,66.93453084377215,19.688017017253603,7.082643976995194,0.0,0.0,0.0,0.0
TF079,0,0,0,999,0,0,15993,36,0,0,0.0,0.0,0.0,5.866807610993657,0.0,0.0,93.92177589852008,0.21141649048625794,0.0,0.0
E2UWV,0,0,0,9999,0,0,0,0,12693,0,0.0,0.0,0.0,44.06398730830249,0.0,0.0,0.0,0.0,55.93601269169751,0.0
F2AVO,17341,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V32CG,0,0,0,0,0,0,399,0,7896,0,0.0,0.0,0.0,0.0,0.0,0.0,4.810126582278481,0.0,95.18987341772151,0.0
XT6YU,0,0,1499,0,3096,0,0,30,0,0,0.0,0.0,32.41081081081081,0.0,66.94054054054054,0.0,0.0,0.6486486486486486,0.0,0.0
CQ219,0,999,0,0,0,0,1799,120,0,8096,0.0,9.070274196477211,0.0,0.0,0.0,0.0,16.333757036499,1.0895224260032685,0.0,73.50644634102052
PFWTX,0,3794,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOVUP,0,998,0,999,0,0,0,443,0,0,0.0,40.9016393442623,0.0,40.942622950819676,0.0,0.0,0.0,18.15573770491803,0.0,0.0
Y9T2Q,0,4544,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QX9YV,6792,0,0,3999,0,0,0,0,0,0,62.941340005560185,0.0,0.0,37.058659994439815,0.0,0.0,0.0,0.0,0.0,0.0
P6KMK,0,5795,0,0,0,799,0,120,0,0,0.0,86.3121834971701,0.0,0.0,0.0,11.900506404527853,0.0,1.7873100983020553,0.0,0.0
872NP,0,0,0,0,0,41393,0,60,2298,0,0.0,0.0,0.0,0.0,0.0,94.61040890493932,0.0,0.13713972252062812,5.252451372540056,0.0
JAXTM,0,0,0,0,0,0,0,929,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
0ZQ8E,0,0,0,0,2499,0,0,694,0,0,0.0,0.0,0.0,0.0,78.2649545881616,0.0,0.0,21.735045411838396,0.0,0.0
E8KZS,0,0,0,0,199,0,1499,0,0,18292,0.0,0.0,0.0,0.0,0.9954977488744372,0.0,7.498749374687344,0.0,0.0,91.50575287643822
56IDD,0,0,3493,0,799,0,0,0,0,0,0.0,0.0,81.38397017707362,0.0,18.616029822926375,0.0,0.0,0.0,0.0,0.0
Y8L15,11242,0,0,0,0,0,1999,0,0,0,84.90295294917303,0.0,0.0,0.0,0.0,0.0,15.097047050826976,0.0,0.0,0.0
N47WD,0,0,0,20794,0,0,4999,75,0,0,0.0,0.0,0.0,80.38503169939693,0.0,0.0,19.32503479202103,0.2899335085820319,0.0,0.0
D5IRQ,0,0,0,35095,0,0,0,120,0,0,0.0,0.0,0.0,99.65923612097117,0.0,0.0,0.0,0.34076387902882294,0.0,0.0
ADNUO,0,0,0,0,0,10291,0,45,0,0,0.0,0.0,0.0,0.0,0.0,99.56462848297214,0.0,0.43537151702786375,0.0,0.0
9VFYE,149,0,0,0,4996,0,0,0,0,0,2.8960155490767736,0.0,0.0,0.0,97.10398445092324,0.0,0.0,0.0,0.0,0.0
LH4M6,14794,0,0,0,0,1999,0,0,599,0,85.06209751609936,0.0,0.0,0.0,0.0,11.493790248390065,0.0,0.0,3.4441122355105795,0.0
T53FK,5999,0,0,0,0,0,2499,505,0,0,66.63334444074196,0.0,0.0,0.0,0.0,0.0,27.757414195268243,5.609241363989781,0.0,0.0
1WC32,999,0,0,1499,0,0,6197,0,0,0,11.48936170212766,0.0,0.0,17.239792984473837,0.0,0.0,71.2708453133985,0.0,0.0,0.0
FA4LK,0,0,0,0,0,0,14695,30,0,899,0.0,0.0,0.0,0.0,0.0,0.0,94.05401945724526,0.19201228878648233,0.0,5.753968253968254
V2KJF,0,0,199,8796,0,0,0,0,0,0,0.0,0.0,2.2123401889938856,97.78765981100611,0.0,0.0,0.0,0.0,0.0,0.0
TZY87,0,0,0,9494,0,899,0,0,0,0,0.0,0.0,0.0,91.34994707976523,0.0,8.650052920234772,0.0,0.0,0.0,0.0
VIGLO,1299,0,0,0,0,0,10195,0,0,1299,10.153990463534745,0.0,0.0,0.0,0.0,0.0,79.6920190729305,0.0,0.0,10.153990463534745
334XL,0,0,0,0,0,0,0,0,16093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
8UWHW,0,0,99,0,0,20894,3499,0,0,0,0.0,0.0,0.4042136207741303,0.0,0.0,85.30948881267352,14.286297566552344,0.0,0.0,0.0
PXJ5O,0,499,0,0,699,0,0,200,0,11193,0.0,3.96314828051783,0.0,0.0,5.551584465094115,0.0,0.0,1.5884361845762844,0.0,88.89683106981177
CKF6P,0,0,0,13294,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
CBATQ,0,0,0,3596,2499,0,0,0,0,0,0.0,0.0,0.0,58.99917965545529,41.00082034454471,0.0,0.0,0.0,0.0,0.0
YQABB,0,0,0,0,4396,0,0,0,0,999,0.0,0.0,0.0,0.0,81.4828544949027,0.0,0.0,0.0,0.0,18.517145505097314
G04CW,0,0,2614,0,0,0,1999,0,0,0,0.0,0.0,56.665944071103404,0.0,0.0,0.0,43.334055928896596,0.0,0.0,0.0
VU235,349,0,0,0,0,1799,0,762,0,0,11.993127147766323,0.0,0.0,0.0,0.0,61.8213058419244,0.0,26.18556701030928,0.0,0.0
T88GJ,0,399,0,0,1897,0,0,40,0,0,0.0,17.080479452054796,0.0,0.0,81.20719178082192,0.0,0.0,1.7123287671232876,0.0,0.0
S3SXG,0,0,0,9999,0,0,0,0,1299,6396,0.0,0.0,0.0,56.51068158697864,0.0,0.0,0.0,0.0,7.341471685317057,36.147846727704305
ZZP46,399,3295,0,1798,0,0,0,0,0,0,7.265112891478514,59.99635833940277,0.0,32.738528769118716,0.0,0.0,0.0,0.0,0.0,0.0
QWAVT,0,0,0,0,6393,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2THL9,0,3546,0,0,0,0,0,0,0,1299,0.0,73.18885448916409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.811145510835914
T1PSU,16894,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHMSC,0,0,0,0,0,0,0,752,1499,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.053333333333335,39.973333333333336,39.973333333333336
SXZ0D,0,0,0,0,0,0,0,0,20693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
MLLUF,0,0,0,0,0,40992,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
98J96,0,6992,0,0,0,799,3499,0,0,0,0.0,61.93091231178034,0.0,0.0,0.0,7.077059344552701,30.99202834366696,0.0,0.0,0.0
FK9ZG,11094,0,399,0,1299,0,899,0,0,0,81.03133445329048,0.0,2.9143232780658828,0.0,9.4879848075378,0.0,6.566357461105836,0.0,0.0,0.0
TA59L,0,0,199,0,499,0,0,600,0,0,0.0,0.0,15.331278890600924,0.0,38.44375963020031,0.0,0.0,46.22496147919877,0.0,0.0
D0C0L,20143,0,0,0,0,0,0,28,1799,0,91.68411470186618,0.0,0.0,0.0,0.0,0.0,0.0,0.12744651797906237,8.188438780154756,0.0
LK5D2,0,0,0,0,0,2499,19993,0,0,0,0.0,0.0,0.0,0.0,0.0,11.110617108305174,88.88938289169482,0.0,0.0,0.0
VC9PK,399,1996,0,0,0,0,0,0,0,0,16.659707724425886,83.34029227557411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOCK3,0,0,120,0,0,16991,0,0,0,0,0.0,0.0,0.7013032552159429,0.0,0.0,99.29869674478405,0.0,0.0,0.0,0.0
3YV1S,0,0,349,0,0,2499,19392,0,0,0,0.0,0.0,1.5692446043165467,0.0,0.0,11.236510791366907,87.19424460431655,0.0,0.0,0.0
NHU5H,0,0,0,24292,999,0,0,0,0,0,0.0,0.0,0.0,96.04997825313353,3.9500217468664744,0.0,0.0,0.0,0.0,0.0
HVMN4,0,0,1299,48495,0,0,0,120,0,0,0.0,0.0,2.602476259165765,97.1571102295949,0.0,0.0,0.0,0.24041351123933163,0.0,0.0
H3PXO,0,0,0,0,0,50891,2999,0,0,0,0.0,0.0,0.0,0.0,0.0,94.43496010391539,5.565039896084617,0.0,0.0,0.0
B1PY9,0,3445,0,0,899,0,2499,0,1299,0,0.0,42.31147138295259,0.0,0.0,11.041513141734217,0.0,30.692704495210023,0.0,15.954310980103168,0.0
JZ7SQ,0,0,0,43643,0,0,0,88,0,3999,0.0,0.0,0.0,91.43725120469306,0.0,0.0,0.0,0.18437041692855646,0.0,8.378378378378379
K6RMY,0,0,2865,0,799,0,0,50,0,0,0.0,0.0,77.140549273021,0.0,21.513193322563275,0.0,0.0,1.3462574044157243,0.0,0.0
4P5F2,0,0,0,0,0,29591,2999,0,0,0,0.0,0.0,0.0,0.0,0.0,90.79779073335379,9.20220926664621,0.0,0.0,0.0
LZKRY,0,0,0,3999,0,0,13896,30,0,0,0.0,0.0,0.0,22.309623430962343,0.0,0.0,77.52301255230125,0.16736401673640167,0.0,0.0
10NN9,0,0,0,2999,0,0,0,16,13792,0,0.0,0.0,0.0,17.84375557803296,0.0,0.0,0.0,0.09519842922591777,82.06104599274113,0.0
YE3HP,0,0,0,0,0,0,15291,0,0,1299,0.0,0.0,0.0,0.0,0.0,0.0,92.16998191681736,0.0,0.0,7.830018083182639
EO4XP,0,0,0,0,0,899,0,0,1299,13393,0.0,0.0,0.0,0.0,0.0,5.7661471361683025,0.0,0.0,8.33172984414085,85.90212301969085
2M545,20140,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVZJR,0,5595,0,0,0,14999,0,0,0,1499,0.0,25.32476349975105,0.0,0.0,0.0,67.89028198977051,0.0,0.0,0.0,6.784954510478432
JEYA7,0,0,0,23441,0,0,0,0,0,2499,0.0,0.0,0.0,90.3662297609869,0.0,0.0,0.0,0.0,0.0,9.633770239013108
X0Z2Y,0,0,0,0,0,0,0,0,21090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
OW7C8,349,0,0,0,0,0,0,0,0,10592,3.1898363952106754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.81016360478932
77TO6,0,1499,2593,0,0,0,0,0,3499,1299,0.0,16.86164229471316,29.16760404949381,0.0,0.0,0.0,0.0,0.0,39.358830146231725,14.611923509561306
12GJJ,0,0,0,0,0,0,18991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
9JR4E,0,0,0,0,0,27094,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
9WBRU,0,0,0,6496,0,0,0,120,0,0,0.0,0.0,0.0,98.18621523579202,0.0,0.0,0.0,1.8137847642079807,0.0,0.0
Y7W2I,0,0,0,0,0,0,14294,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
KCVIH,0,2197,99,699,0,0,0,0,0,0,0.0,73.35559265442404,3.3055091819699496,23.338898163606007,0.0,0.0,0.0,0.0,0.0,0.0
XB7MU,299,799,0,1499,0,0,0,0,13793,0,1.8242830994508847,4.8749237339841365,0.0,9.14582062233069,0.0,0.0,0.0,0.0,84.15497254423428,0.0
LPT58,0,0,0,0,0,35192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
GYR4M,399,0,0,0,6792,0,0,10,0,0,5.540897097625329,0.0,0.0,0.0,94.32023330093043,0.0,0.0,0.13886960144424387,0.0,0.0
IN0K1,0,7591,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BXPSZ,12341,0,0,0,0,1499,0,0,0,0,89.16907514450867,0.0,0.0,0.0,0.0,10.830924855491329,0.0,0.0,0.0,0.0
UPU1F,499,0,0,47194,0,0,0,36,0,899,1.026157769186477,0.0,0.0,97.05108168133586,0.0,0.0,0.0,0.0740314222258781,0.0,1.848729127251789
VM6UW,0,5842,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59MRA,0,0,199,0,999,4196,0,0,0,0,0.0,0.0,3.6892843900630328,0.0,18.520578420467185,77.79013718946977,0.0,0.0,0.0,0.0
F6XUP,0,999,0,0,0,0,0,0,0,4096,0.0,19.60745829244357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.39254170755643
V61ND,0,0,0,51641,1799,0,0,0,0,0,0.0,0.0,0.0,96.63360778443113,3.366392215568862,0.0,0.0,0.0,0.0,0.0
PWNIG,0,0,0,0,0,0,0,680,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
WI0WV,0,0,0,0,999,0,0,30,0,10995,0.0,0.0,0.0,0.0,8.308383233532934,0.0,0.0,0.249500998003992,0.0,91.44211576846307
O76U4,0,1499,0,0,199,7195,0,0,0,0,0.0,16.855954121218936,0.0,0.0,2.2377150567862363,80.90633082199483,0.0,0.0,0.0,0.0
8IRKX,0,0,0,0,0,0,0,945,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
3DYRV,7494,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V9QAE,0,3991,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JRBFA,1999,0,0,4499,0,12393,0,0,3999,0,8.73307121013543,0.0,0.0,19.65487112276103,0.0,54.14154652686762,0.0,0.0,17.47051114023591,0.0
QBC55,0,0,799,0,0,0,0,0,11396,0,0.0,0.0,6.551865518655187,0.0,0.0,0.0,0.0,0.0,93.44813448134481,0.0
OG3B9,11296,349,0,9999,0,0,0,0,0,0,52.18998336721493,1.6124561079282944,0.0,46.197560524856776,0.0,0.0,0.0,0.0,0.0,0.0
RXFJS,0,0,3392,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MJAKZ,0,0,149,0,4796,0,0,0,0,0,0.0,0.0,3.01314459049545,0.0,96.98685540950454,0.0,0.0,0.0,0.0,0.0
2XE5X,0,0,0,0,0,0,2498,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,91.73705471905987,8.26294528094014,0.0,0.0
Z3RD1,0,0,0,1499,0,0,399,0,0,3596,0.0,0.0,0.0,27.284310156534403,0.0,0.0,7.26246814706953,0.0,0.0,65.45322169639607
7VJFD,0,0,399,0,0,0,8196,0,0,0,0.0,0.0,4.642233856893543,0.0,0.0,0.0,95.35776614310646,0.0,0.0,0.0
V88UQ,1499,0,0,3999,0,0,0,0,0,10693,9.258229880797975,0.0,0.0,24.698906800074116,0.0,0.0,0.0,0.0,0.0,66.0428633191279
EUWW1,399,0,2245,0,0,0,399,20,0,0,13.026444662095985,0.0,73.29415605615411,0.0,0.0,0.0,13.026444662095985,0.652954619653934,0.0,0.0
5KOQA,0,0,0,0,10192,0,0,0,1999,0,0.0,0.0,0.0,0.0,83.60265769830202,0.0,0.0,0.0,16.39734230169797,0.0
BSMN3,399,349,0,0,0,0,0,0,8296,0,4.411764705882353,3.8589119858469703,0.0,0.0,0.0,0.0,0.0,0.0,91.72932330827066,0.0
SK6F7,0,0,0,0,0,5695,0,210,0,0,0.0,0.0,0.0,0.0,0.0,96.44369178662151,0.0,3.556308213378493,0.0,0.0
B1YNT,0,0,99,0,1299,0,15793,0,0,0,0.0,0.0,0.5758827293351172,0.0,7.5562794485486595,0.0,91.86783782211623,0.0,0.0,0.0
AB4R3,0,0,0,0,0,28691,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
8SBVK,10245,0,0,0,0,0,3298,0,2999,0,61.93326079071454,0.0,0.0,0.0,0.0,0.0,19.937129730383266,0.0,18.12960947890219,0.0
IX02D,0,4093,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M6I19,1299,0,0,0,0,1999,0,268,0,0,36.42736960179473,0.0,0.0,0.0,0.0,56.05720695457095,0.0,7.515423443634324,0.0,0.0
JS7OK,1299,2045,0,0,0,0,1299,0,0,0,27.977600689209563,44.044798621580874,0.0,0.0,0.0,0.0,27.977600689209563,0.0,0.0,0.0
O9ETK,799,0,0,0,0,0,0,0,0,8394,8.691395627107582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.30860437289242
W3XS9,0,0,299,0,1299,41392,0,0,0,0,0.0,0.0,0.6955105838567108,0.0,3.0216329378925333,96.28285647825075,0.0,0.0,0.0,0.0
M9AOJ,0,0,0,0,4596,0,0,88,0,0,0.0,0.0,0.0,0.0,98.12126387702818,0.0,0.0,1.8787361229718187,0.0,0.0
WRRNZ,0,0,2645,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDGAH,0,399,2214,0,0,299,0,45,0,0,0.0,13.493405478525533,74.87318227933717,0.0,0.0,10.111599594183295,0.0,1.5218126479540075,0.0,0.0
KT1QI,0,0,0,0,9293,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
AX1ND,0,0,0,0,0,2999,0,60,1499,10793,0.0,0.0,0.0,0.0,0.0,19.536186567650315,0.0,0.3908540160250147,9.76483616702495,70.30812324929971
S48F0,0,349,0,0,0,0,0,634,0,0,0.0,35.50356052899288,0.0,0.0,0.0,0.0,0.0,64.49643947100712,0.0,0.0
Q4B5W,0,0,4392,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CF2,0,0,0,48290,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
5TTKM,0,0,0,0,0,3496,0,120,0,0,0.0,0.0,0.0,0.0,0.0,96.68141592920354,0.0,3.3185840707964607,0.0,0.0
5BL6A,0,0,0,0,0,0,0,672,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
FEWGK,0,499,1744,0,0,0,0,0,0,0,0.0,22.24699063753901,77.75300936246099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X8MPS,0,0,0,14993,0,1499,0,0,0,0,0.0,0.0,0.0,90.91074460344409,0.0,9.089255396555906,0.0,0.0,0.0,0.0
43J7P,899,0,698,0,0,25794,0,0,0,0,3.282099959840824,0.0,2.5482822825015514,0.0,0.0,94.16961775765762,0.0,0.0,0.0,0.0
OH9LE,0,349,918,0,0,0,0,0,1799,0,0.0,11.382909328114806,29.9412915851272,0.0,0.0,0.0,0.0,0.0,58.675799086758,0.0
JOOO9,1999,0,0,0,0,1999,0,592,0,0,43.55119825708061,0.0,0.0,0.0,0.0,43.55119825708061,0.0,12.89760348583878,0.0,0.0
YQVH3,0,0,0,0,899,0,0,0,7896,0,0.0,0.0,0.0,0.0,10.22171688459352,0.0,0.0,0.0,89.77828311540648,0.0
W9OSQ,0,2499,2195,0,0,0,0,0,0,0,0.0,53.23817639539838,46.761823604601624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FM94M,0,0,0,1499,0,899,9997,0,0,0,0.0,0.0,0.0,12.09358612343687,0.0,7.252924566357402,80.65348931020573,0.0,0.0,0.0
BD8S5,0,0,0,0,0,0,0,0,20290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
